date,value
2018-07-22,73.84875496877008
2018-07-23,76.33031476633897
2018-07-24,77.79080990788287
2018-07-25,81.67133890355784
2018-07-26,78.98406347113847
2018-07-27,79.64460292111227
2018-07-28,77.61192092788639
2018-07-29,76.05043225089685
2018-07-30,77.97549995324819
2018-07-31,75.89355186743552
2018-08-01,76.07805060058186
2018-08-02,69.41734286976686
2018-08-03,69.64256166527012
2018-08-04,68.38382259161284
2018-08-05,61.53536823737208
2018-08-06,60.53381066349235
2018-08-07,62.53288724325562
2018-08-08,60.80339042709819
2018-08-09,58.23204987297164
2018-08-10,60.91664582315121
2018-08-11,57.323830574496846
2018-08-12,56.68829023409597
2018-08-13,60.60971170584575
2018-08-14,61.95288804415131
2018-08-15,65.15474480556277
2018-08-16,65.54108844831381
2018-08-17,68.76791246817149
2018-08-18,67.26202149847545
2018-08-19,73.02745800478017
2018-08-20,71.21860013752831
2018-08-21,77.19353038056961
2018-08-22,76.31779282541876
2018-08-23,77.94391846268034
2018-08-24,78.00232616831109
2018-08-25,79.02759146951615
2018-08-26,78.66705959575475
2018-08-27,75.96773787832738
2018-08-28,76.40343263885428
2018-08-29,75.60084515765988
2018-08-30,75.85142455289221
2018-08-31,74.57939581664449
2018-09-01,70.94293212464862
2018-09-02,70.26807557099733
2018-09-03,68.34226645634617
2018-09-04,64.85376231862618
2018-09-05,58.8137301272954
2018-09-06,62.21831266079461
2018-09-07,63.847782647019166
2018-09-08,59.028921994208794
2018-09-09,61.175085123990826
2018-09-10,58.298201169150914
2018-09-11,58.853978696845985
2018-09-12,65.26194303569238
2018-09-13,62.14261787153793
2018-09-14,61.97736122288136
2018-09-15,67.9826508847531
2018-09-16,68.32263584268817
2018-09-17,70.58426760272054
2018-09-18,68.10992913288604
2018-09-19,73.22434315156008
2018-09-20,75.87739995170335
2018-09-21,76.99073411876783
2018-09-22,76.53157568557342
2018-09-23,78.76690966579118
2018-09-24,82.76661375743984
2018-09-25,79.1247832258226
2018-09-26,80.77546641181964
